CRUISEID,EXPOCODE,STNNBR,CASTNO,SAMPNO,DATE,TIME,ISO_DateTime_UTC,LATITUDE,LONGITUDE,BOTTOM_DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDS_FLAG_W,CTDOXY,CTDOXY_FLAG_W,FLOR,FLOR_FLAG_W,NOx,NOx_FLAG_W,NOx_stdev,NOx_STD_FLAG_W,NITRIT_BabLab,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TEMP,TA,TA_FLAG_W
FK180624,33FA20180624,9,1,2,6/7/18,11:54:22,2018-07-06T18:54:22Z,14.00085,-110.00038,3700,849.539,5.3787,34.551,2,2.789,2,0.0191,2,44.72011808,6,0.100955726,2,0.01,2,3.48,2,0,2,7.328176,2,25,2348.7,2
FK180624,33FA20180624,6,1,2,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99956,-106.99946,3000,824.519,5.4845,34.5413,2,2.471,2,0.0188,2,39.79425686,6,0.620391632,2,0,2,3.41,2,0.02,2,7.330263,2,25,2349.02,2
FK180624,33FA20180624,18,1,2,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.0018,-119.00026,4000,800.142,5.2531,34.5207,2,6.502,2,0.0695,2,46.06972544,6,0.233258427,2,0,2,3.470061556,2,0,2,7.331575,2,25,2349.14,2
FK180624,33FA20180624,9,1,4,6/7/18,11:54:22,2018-07-06T18:54:22Z,14.00098,-110.00092,3700,599.595,7.0964,34.5565,2,0.703,2,0.0212,2,38.39873065,6,0.385950405,2,0,2,3.33,2,0,2,7.344731,2,25,2349.33,3
FK180624,33FA20180624,8,1,3,6/7/18,6:09:54,2018-07-06T13:09:54Z,14.00142,-109.0034,3700,872.972,5.0908,34.5384,2,5.077,2,0.021,2,44.48587773,6,0.499624281,2,0,2,3.5,2,0,2,7.3257115,6,25,2349.56,2
FK180624,33FA20180624,2,5,6,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.99888,-102.99877,3000,849.897,5.3716,34.5491,2,1.455,2,0.0215,2,42.901,6,0.662,2,0,2,3.426855895,2,0.046140964,2,7.325549,2,25,2350.02,2
FK180624,33FA20180624,15,2,1,12/7/18,7:41:48,2018-07-12T14:41:48Z,14.0014,-115.99084,4250,1006.013,4.5923,34.5423,2,16.25,2,0.0418,2,33.6863725,6,0.102614043,2,0,2,3.195543175,3,0.021292892,2,7.353891,2,25,2350.41,3
FK180624,33FA20180624,8,1,4,6/7/18,6:09:54,2018-07-06T13:09:54Z,14.00136,-109.00318,3700,851.762,5.2491,34.5367,2,3.875,2,0.02,2,43.41865607,6,0.488166399,2,0,2,3.48,2,0,2,7.329263,2,25,2350.6,2
FK180624,33FA20180624,17,1,4,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.99759,-117.99969,4000,700.75,5.5846,34.5085,2,4.335,2,0.0509,2,40.94206049,6,0.572747977,2,0.006766758,2,3.406336854,2,0,2,7.331297,2,25,2350.78,2
FK180624,33FA20180624,10,1,2,10/7/18,8:12:40,2018-07-10T15:12:40Z,14,-111.00022,3200,827.089,5.3035,34.5324,2,5.499,2,0.067,2,43.43867837,6,1.201648133,2,0,2,3.482564679,2,0.004059583,2,7.341464,2,25,2351.73,6
FK180624,33FA20180624,10,1,3,10/7/18,8:12:40,2018-07-10T15:12:40Z,14.00003,-111.00018,3200,800.73,5.4048,34.5294,2,5.544,2,0.0626,2,40.34466245,6,1.431655499,2,0,2,3.510686164,2,0.070653041,2,7.334949,2,25,2351.75,2
FK180624,33FA20180624,4,1,1,4/7/18,22:25:11,2018-07-05T05:25:11Z,13.99977,-105.00042,3000,802.484,5.5217,34.5404,2,1.64,2,0.0203,2,43.54175186,6,0.271282787,2,0,2,3.505915493,2,0,2,7.333812,6,25,2352.22,2
FK180624,33FA20180624,19,1,3,13-07-2018,23:11:09,2018-07-14T06:11:09Z,18,-119.00072,4000,801.463,5.3973,34.515,2,3.939,2,0.0618,2,48.08215764,6,32.58500616,2,0.019021158,6,3.390598769,6,0,6,7.329767,2,25,2353.3,2
FK180624,33FA20180624,2,1,2,30-06-2018,21:33:59,2018-07-01T04:33:59Z,13.99828,-102.99571,3000,797.984,5.5803,34.5521,2,0.91,2,0.0227,2,41.875,6,0.589,2,0,2,3.506077348,2,0,2,7.354824,2,25,2353.64,2
FK180624,33FA20180624,17,1,2,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.99696,-118.0001,4000,900.424,4.6108,34.5304,2,12.302,2,0.0497,2,46.09899697,6,1.191310661,2,0.00888137,2,3.428571429,2,0,2,7.337862,6,25,2353.68,2
FK180624,33FA20180624,3,2,1,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.99982,-103.99998,3000,850.494,5.2413,34.5529,2,1.634,2,0.0484,2,49.04179252,6,1.282365201,2,0.029682274,2,4.048713738,2,0.009376478,2,7.686323,4,25,2355.34,2
FK180624,33FA20180624,8,1,2,6/7/18,6:09:54,2018-07-06T13:09:54Z,14.00146,-109.00376,3700,899.78,4.9754,34.541,2,6.069,2,0.0217,2,44.03216849,6,0.190934973,2,0,2,3.52,2,0,2,7.329718,2,25,2355.69,2
FK180624,33FA20180624,17,1,3,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.99733,-117.9999,4000,799.222,5.084,34.5191,2,6.226,2,0.0487,2,43.25507299,6,0.822181451,2,0.006766758,2,3.417454141,2,0,2,7.328585,2,25,2356.76,6
FK180624,33FA20180624,5,1,2,5/7/18,5:34:12,2018-07-05T12:34:12Z,13.99962,-106.00021,3000,799.374,5.4821,34.5404,2,2.229,2,0.0198,2,42.45725953,6,0.134802088,2,0.016219588,2,3.439444444,2,0,2,7.340921,2,25,2356.78,2
FK180624,33FA20180624,6,1,1,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.9993,-106.99955,3000,900.293,5.1476,34.544,2,4.101,2,0.0198,2,42.69247544,6,0.361982043,2,0,2,3.82,2,0.01,2,7.3299435,6,25,2356.88,2
FK180624,33FA20180624,7,1,1,5/7/18,20:37:49,2018-07-06T03:37:49Z,13.99998,-108.00003,3000,887.71,5.0597,34.5443,2,2.704,2,0.0231,2,44.99431571,6,0.523544866,2,0,2,3.45,2,0,2,7.324734,2,25,2357.97,2
FK180624,33FA20180624,2,5,5,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.99876,-102.99942,3000,925.81,4.9142,34.5554,2,3.67,2,0.0195,2,43.12,6,0.743,2,0,2,3.475982533,2,0.007456403,2,7.325027,2,25,2361.48,2
FK180624,33FA20180624,19,1,2,13-07-2018,23:11:09,2018-07-14T06:11:09Z,18,-119.0007,4000,900.832,4.9279,34.5248,2,5.664,2,0.0599,2,50.28421071,6,34.14209282,2,0,2,3.398992725,2,0,2,7.329084,2,25,2361.8,2
FK180624,33FA20180624,17,1,9,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.99777,-117.99852,4000,324.546,9.515,34.6053,2,0.663,2,0.0527,2,27.05990582,6,0.422301456,2,0.010995982,2,2.967204002,2,0,2,7.364522,2,25,2361.82,4
FK180624,33FA20180624,17,1,1,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.9965,-118.00015,4000,1000.251,4.2524,34.5413,2,18.149,2,0.0525,2,45.82328256,6,0.839011211,2,0.00888137,2,3.411895497,2,0,2,7.344284,2,25,2362,2
FK180624,33FA20180624,15,2,2,12/7/18,7:41:48,2018-07-12T14:41:48Z,14.0014,-115.99084,4250,1007.257,4.591,34.5424,2,16.264,2,0.0367,2,33.54212896,6,0.264501606,2,0.004200776,6,3.490807799,6,0.013077593,6,7.34131,2,25,2362.06,2
FK180624,33FA20180624,10,1,1,10/7/18,8:12:40,2018-07-10T15:12:40Z,13.99996,-111.00022,3200,990.046,4.5997,34.5478,2,12.764,2,0.0974,2,46.6053776,6,0.625489355,2,0,2,3.533183352,2,0.006304577,2,7.365713,2,25,2362.93,2
FK180624,33FA20180624,18,1,1,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.00172,-119.00022,4000,915.422,4.7043,34.5304,2,15.034,2,0.0448,2,49.43448275,6,0.686938857,2,0,2,3.391717963,2,0.002389469,2,7.343561,2,25,2363.45,2
FK180624,33FA20180624,2,1,1,30-06-2018,21:33:59,2018-07-01T04:33:59Z,13.99813,-102.99569,3000,1001.927,4.6395,34.5576,2,7.397,2,0.0218,2,45.516,6,0.48,2,0,2,3.605524862,2,0,2,7.373963,2,25,2363.69,2
FK180624,33FA20180624,9,1,1,6/7/18,11:54:22,2018-07-06T18:54:22Z,14.00078,-110.00008,3700,1004.064,4.679,34.5583,2,10.155,2,0.0163,2,41.9789052,6,0.294894562,2,0,2,3.48,2,0,2,7.334934,2,25,2363.99,2
FK180624,33FA20180624,1,1,1,30-06-2018,6:30:11,2018-06-30T13:30:11Z,13.99756,-101.99646,3000,1007.273,4.5197,34.5597,2,10.023,2,0.0305,2,42.624,6,0.007,2,0,2,3.713900862,2,0,2,7.353685,2,25,2365.73,2
FK180624,33FA20180624,5,1,1,5/7/18,5:34:12,2018-07-05T12:34:12Z,13.99968,-106.00026,3000,1003.422,4.5099,34.558,2,12.04,2,0.0219,2,45.59043092,6,1.852196335,2,0,2,3.428333333,2,0,2,7.373479,2,25,2366.67,2
FK180624,33FA20180624,8,1,1,6/7/18,6:09:54,2018-07-06T13:09:54Z,14.00159,-109.00422,3700,1002.075,4.4738,34.5502,2,13.799,2,0.0189,2,45.0861214,6,0.114064064,2,0,2,3.42,2,0,2,7.340332,2,25,2366.8,2
FK180624,33FA20180624,2,5,4,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.9985,-102.99923,3000,1100.574,4.1707,34.5686,2,16.091,2,0.024,2,42.806,6,0.328,2,0,2,3.43231441,2,0.015397136,2,7.341591,2,25,2369.61,2
FK180624,33FA20180624,2,5,3,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.99816,-102.99828,3000,1251.035,3.6957,34.5828,2,27.2,2,0.0297,2,41.807,6,0.072,2,0,6,3.675218341,6,0.010013919,6,7.363667,2,25,2388.84,2
FK180624,33FA20180624,9,9,4,9/7/18,21:55:54,2018-07-10T04:55:54Z,14.00018,-109.99938,3700,1820.909,2.4699,34.6308,2,71.737,2,0.0492,2,42.65,6,0.25405759,2,0,2,3.23028928,2,0,2,7.4472,2,25,2415.27,2
FK180624,33FA20180624,18,1,4,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.00188,-119.00024,4000,701.229,5.8506,34.5137,2,3.226,2,0.0838,2,44.7824806,6,1.409679112,2,0,6,3.428091774,6,0.000557982,6,7.332991,2,25,2423.83,4
FK180624,33FA20180624,9,9,2,9/7/18,21:55:54,2018-07-10T04:55:54Z,14.00006,-109.99954,3700,2896.04,1.6986,34.6755,2,113.614,2,0.0585,2,35.75043394,6,0.237799945,2,0,2,2.952353942,2,0,2,7.531402,2,25,2434.18,2
FK180624,33FA20180624,9,9,3,9/7/18,21:55:54,2018-07-10T04:55:54Z,14.00006,-109.99954,3700,2895.67,1.6979,34.6757,2,113.436,2,0.0586,2,36.84,6,0.232288055,2,0,2,2.952353942,2,0,2,7.528931,2,25,2434.97,2
FK180624,33FA20180624,2,5,1,4/7/18,3:44:47,2018-07-04T10:44:47Z,14.0011,-102.99872,3000,3004.553,1.8459,34.6724,2,105.345,2,0.0596,2,37.544,6,0.094,2,0,2,2.722707424,2,0.012283745,2,7.520586,6,25,2435.47,2
FK180624,33FA20180624,9,9,1,9/7/18,21:55:54,2018-07-10T04:55:54Z,13.99995,-110.00008,3700,3081.406,1.6524,34.6788,2,118.217,2,0.0579,2,27.19,6,0.163647766,2,0,2,2.759500851,2,0,2,7.538445,2,25,2437.18,2
FK180624,33FA20180624,2,5,2,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.99904,-102.99846,3000,1999.986,2.1653,34.6497,2,83.568,2,0.0381,2,33.734,6,0.385,2,0,2,2.924672489,2,0.008891307,2,7.473627,2,25,2441.24,2
