,Station,cast,lat,lon,T,S,P,rho,sigma0,DIC,DIP,NO3,NO2,NH4,Nstar,TA,pH,pH_tot,pH_temp,O2,fluor
423,18.0,1.0,17.00228,-119.00026,9.188,34.5736,351.213,1028.3501553368887,26.766341517370392,2297.1263103348774,2.8955274626516,27.917602055104346,0.0,0.0005002352528759781,-15.51033711206838,2313.8,7.558315348814224,7.368377,25.0,0.825,0.058
424,18.0,1.0,17.00227,-119.00035,9.9847,34.6168,300.136,1028.0160214595815,26.667154422438443,2294.7605417407563,2.869251257205208,25.510315746602487,0.0,0.0006089321439866414,-17.497095436536856,2310.8,7.547042286760898,7.366149,25.0,0.626,0.0454
425,18.0,1.0,17.00236,-119.0004,11.7349,34.7145,200.801,1027.3240401778314,26.42820556226002,2281.327657768291,2.715940620368448,23.663866851389773,0.0,0.0009597760408968154,-16.890223298464498,2309.1,7.565292195258519,7.400955,25.0,0.677,0.0429
426,18.0,1.0,17.00242,-119.00044,12.3747,34.6593,160.58,1026.976663617696,26.261983113208316,2270.193150119246,2.665094023031157,18.927106387722077,0.0,0.0005881857119051985,-20.81380979506453,2302.71,7.57424606802172,7.415826,25.0,6.554,0.0325
427,18.0,1.0,17.00248,-119.00048,13.5258,34.728,130.053,1026.66045432324,26.084463824219938,2266.701776291481,2.6059576725039126,19.999921417578268,0.12498360140362463,0.003953112231906613,-18.666464628848804,2304.05,7.574874694765487,7.42985,25.0,2.374,0.1862
428,18.0,1.0,17.00254,-119.0005,14.6027,34.5569,103.652,1026.1821567105612,25.724964886773023,2241.216910763122,2.4108572915849242,22.783468945654665,0.0,0.003404185092438031,-12.886843534611684,2285.24,7.585061530638367,7.452219,25.0,15.043,0.1758
429,18.0,1.0,17.00256,-119.0005,14.3023,34.5238,106.584,1026.2343998891477,25.76366454847789,2242.9862330291608,2.421640394502898,20.96005886406017,0.0,0.0033225713349389913,-14.88286487665126,2287.74,7.591634680598156,7.454643,25.0,17.751,0.1717
430,18.0,1.0,17.00256,-119.00054,15.9886,34.3297,89.855,1025.6372452640574,25.242990219587682,2198.1293351534746,1.9483703602100746,17.892505036003595,0.10408168628130939,0.004990730420171277,-10.272348310656119,2278.21,7.6822492179482555,7.561863,25.0,53.555,0.4609
431,18.0,1.0,17.0026,-119.00048,20.5562,34.06,68.168,1024.1999556688913,23.905840896136283,2053.1044138637762,0.5742399604146593,2.195874262200294,0.09159408031680055,0.09506242746946182,-3.9053085966479926,2272.32,7.9694082661314845,7.905871,25.0,180.908,0.8477
432,18.0,1.0,17.00256,-119.00076,26.2852,34.06,2.572,1022.2482961567024,22.23739820066305,1996.0878724584134,0.2906789437724335,0.0,0.0,0.01603092816257227,-1.7348321721963633,2273.93,7.997919412239477,8.017197,25.0,197.335,0.0717
433,18.0,2.0,16.99968,-119.00192,10.3366,34.6409,285.316,1027.9055912515742,26.625340846211202,2297.475082302327,2.6136890905795873,24.63952984841906,0.8949163335904672,0.0022270303999540526,-13.382352236863918,2315.44,7.549914307175794,7.372571,25.0,0.711,0.0651
434,18.0,2.0,16.99972,-119.00194,10.5119,34.6494,271.032,1027.816392123382,26.60108382387466,2290.250186612957,2.5649152039244143,24.295655118333972,0.3926065152223797,0.0012333486892353697,-13.44914828054504,2309.5,7.552337765646467,7.376427,25.0,0.662,0.0459
435,18.0,2.0,16.99974,-119.00198,10.8147,34.6666,255.578,1027.705170988257,26.56064389758285,2289.6143104832463,2.5924183522770687,24.17494760010689,0.2396420198637048,0.004756031338540234,-14.159347985123963,2310.47,7.553876671590539,7.381023,25.0,0.684,0.0459
436,18.0,2.0,16.99975,-119.00207,11.0959,34.681,239.071,1027.5902934390497,26.52093785100601,2273.6581859614553,2.5981538888079796,22.977141472386304,0.001861103605406365,0.002211446541008796,-15.689248198394955,2296.89,7.558240737231189,7.387905,25.0,0.675,0.0623
437,18.0,2.0,16.99977,-119.00206,11.1712,34.6852,231.643,1027.54618221491,26.510341616871983,2285.186462701467,2.5928194684711285,23.068549531180427,0.0,0.0013745883391395707,-15.51518737601849,2309.47,7.561040008337297,7.391134,25.0,0.669,0.0459
438,18.0,2.0,16.99984,-119.00196,11.337,34.6936,220.926,1027.4735626224622,26.486308771659424,2273.490083451282,2.5821100420613394,23.624938765377564,0.0,0.002776620347017414,-14.786045287256849,2298.66,7.562002392287093,7.393694,25.0,0.66,0.0374
439,18.0,2.0,16.99988,-119.00195,11.5344,34.7066,210.698,1027.4004998659861,26.459730056161334,2274.7939793705036,2.5441665721799374,22.352529517939253,0.0,0.0025791422141079753,-15.451556494725635,2301.23,7.563890070526539,7.397519,25.0,0.647,0.058
440,18.0,2.0,16.99993,-119.00194,11.8492,34.7187,190.387,1027.2586390986874,26.4096215594368,2276.907761575452,2.571755312097405,22.147294881804683,0.0,0.0014481961439674798,-16.099341915609827,2305.21,7.566307139659992,7.402944,25.0,0.662,0.0531
441,18.0,2.0,16.99994,-119.00195,12.0008,34.7222,180.825,1027.1892037629384,26.38330838933598,2271.944529677701,2.5610334604014415,22.18383907903586,0.0,0.0010060765788952957,-15.891690210808308,2300.88,7.566677199478758,7.4048405,25.0,0.619,0.0635
442,18.0,2.0,16.99993,-119.002,12.1498,34.7107,168.275,1027.0950467910423,26.345478591968003,2275.904389885136,2.474094675015,23.116653199896508,0.0,0.0011274136737567015,-13.567734186669734,2306.23,7.570062763220921,7.409385,25.0,2.002,0.0316
443,18.0,2.0,16.99999,-119.00196,12.413,34.6726,151.066,1026.936768835302,26.264494085613023,2270.6002707330626,2.4962727480362825,21.959482496255504,0.0,0.0017398042939161158,-15.0791416680311,2302.77,7.573411712320449,7.415189,25.0,6.089,0.0459
444,18.0,2.0,17.00004,-119.00188,12.6991,34.691,145.072,1026.867374028991,26.22258015689431,2270.438842991678,2.507340555477917,22.969946260396117,0.03497199629500171,0.002864126443574169,-14.209666504511981,2303.52,7.572483800885082,7.417721,25.0,5.353,0.041
445,18.0,2.0,17.00002,-119.00196,13.0047,34.7159,140.821,1026.8061170583212,26.181064538210876,2272.624535454847,2.5074901378424106,21.00624249667855,0.03083513768958357,0.0012956077860261117,-16.181468963324413,2306.2,7.569837463737816,7.418969,25.0,1.806,0.1177
446,18.0,2.0,17.00005,-119.00193,13.2989,34.7243,134.022,1026.7221696973763,26.128032261821772,2269.280718578253,2.502244830027619,21.915703153300186,0.03083765884721492,0.0023991164043200013,-15.186977351890187,2304.76,7.572176828017632,7.424612,25.0,2.877,0.1243
447,18.0,2.0,17.00012,-119.00182,13.4633,34.6895,125.22,1026.6220304145538,26.06723131152353,2256.9297842820147,2.426176892964414,22.81240153451902,0.057748632158283304,0.0034847469604323464,-13.045195373792888,2294.53,7.577760393999015,7.431585,25.0,6.229,0.1462
448,18.0,2.0,17.00016,-119.00178,13.055,34.4701,118.919,1026.5076597761217,25.979612397791016,2245.4485236730306,2.301063508396185,23.034436079275732,0.002898104044005695,0.001854009545739846,-10.877827941473479,2287.08,7.59918675295894,7.446163,25.0,27.88,0.0741
449,18.0,2.0,17.00018,-119.00179,13.0624,34.4153,115.474,1026.448330148352,25.935533662078342,2242.576162445327,2.2630340493264525,21.92414302700216,0.0,0.0007436009953756614,-11.383658161225705,2286.67,7.607826542244795,7.454187,25.0,36.415,0.1136
450,18.0,2.0,17.00022,-119.00176,13.0877,34.3644,109.762,1026.378234200579,25.890789482770288,2228.814673648819,2.1759541585948607,23.190975718166268,0.008074307037945684,0.002072575127878525,-8.71414393718568,2275.57,7.617270065673766,7.463115,25.0,41.27,0.1583
451,18.0,2.0,17.00023,-119.00179,14.8427,34.5906,99.884,1026.1390546796943,25.69893452268866,2245.531398920307,2.2800763925024974,24.4502319179651,0.014288641420608178,0.003354237405060449,-9.113347483249187,2289.62,7.5821771367770285,7.452439,25.0,9.102,0.1884
452,18.0,2.0,17.00024,-119.00183,15.0832,34.4963,95.125,1025.9923744153748,25.573564298910696,2233.386593826617,2.154955687911269,23.572873651991124,0.04328627688417885,0.005411779988290714,-7.957719297716713,2285.1,7.604668360474472,7.4765455,25.0,22.606,0.2866
453,18.0,2.0,17.00029,-119.00177,16.0258,34.3329,85.54,1025.612054036466,25.23677344274688,2203.111025322072,1.8338374754838123,20.536239762497104,0.09924313447702615,0.005553133836117628,-5.800363576930751,2277.76,7.665887117314727,7.546623,25.0,51.27,0.4987
454,18.0,2.0,17.0003,-119.00183,22.6787,34.047,49.047,1023.5195059547609,23.30939164017468,2028.4780472617256,0.3067200636368485,0.6171965490884562,0.008096858879371756,0.0461602595017747,-1.3360673507199734,2277.58,7.99710347813253,7.964197,25.0,196.631,0.843
455,18.0,2.0,17.00033,-119.00178,24.0588,34.0511,30.657,1023.0415098150478,22.910746194971466,2000.8861244313791,0.23575421298750943,0.4789639475025656,0.0,0.0015903919678627182,-0.39151306832972255,2269.47,8.014482297868938,8.001469,25.0,204.315,0.1098
456,19.0,1.0,18.0,-119.00066,4.4733,34.5343,1000.001,1031.9755625183386,27.384466265086076,2330.146694474568,3.2990981760185805,47.652861430162126,0.0,0.0,-2.2327093861351615,2336.38,7.561270451449813,7.33678,25.0,11.795,0.0558
457,19.0,1.0,18.0,-119.0007,4.9279,34.5248,900.832,1031.4549793239391,27.325154961757335,2358.4491170843085,3.2953379382858268,48.75075666701273,0.0,0.0,-1.074650345560498,2361.8,7.5503518190130565,7.329084,25.0,5.664,0.0599
458,19.0,1.0,18.0,-119.00072,5.3973,34.515,801.463,1030.9300530215785,27.26127553012384,2349.6684821009453,3.2888737301453284,46.621142085372874,0.018450483565058965,0.0,-3.0823871133873184,2353.3,7.548779544693854,7.329767,25.0,3.939,0.0618
459,19.0,1.0,18.00001,-119.00059,5.9879,34.5079,700.005,1030.3792435489456,27.181626700125435,2333.6716912725014,3.2390375348641847,41.490067446190004,0.0,0.0,-7.43453311163695,2339.71,7.552676438566601,7.3367045,25.0,2.497,0.0785
460,19.0,1.0,18.0,-119.0005,6.6705,34.4978,600.879,1029.821178295598,27.08338609378734,2316.45936095067,3.148416063229702,40.68579240072043,0.0,0.0,-6.788864610954802,2325.3,7.556710219520295,7.34503,25.0,2.578,0.0366
461,19.0,1.0,18.0,-119.00052,7.3819,34.5064,525.159,1029.376720098566,26.990925022588044,2323.4359705465467,3.0617078757116443,32.4735040411631,0.0,0.0,-13.613821970223205,2329.53,7.541212083225963,7.337166,25.0,1.91,0.0736
462,19.0,1.0,17.99996,-119.00054,8.0455,34.5119,449.808,1028.9355362811662,26.897392809692064,2297.7455562978794,2.9825293556207915,36.57768598023773,0.0,0.0,-8.242783709694931,2308.46,7.550269546545326,7.350655,25.0,2.307,0.0525
463,19.0,1.0,17.99992,-119.00058,9.0121,34.5469,374.542,1028.4644884727272,26.77434767232421,2295.2557325978855,2.89139680594704,31.240872281077326,0.0,0.0,-12.121476614075315,2308.25,7.5476962996601475,7.357485,25.0,2.315,0.0527
464,19.0,1.0,17.99986,-119.00054,9.729,34.5804,325.342,1028.1461516105562,26.68249848044229,2293.7491371291517,2.772550937952402,22.00999916651116,0.0,0.0,-19.45081584072727,2309.91,7.5505416542464685,7.367105,25.0,2.094,0.07
465,19.0,1.0,17.99982,-119.0005,10.6804,34.6305,275.055,1027.7893222158702,26.55697486432223,2288.9921098795317,2.708177508595857,25.162721504289102,0.0,0.0,-15.26811863324461,2309.89,7.554984998341138,7.381095,25.0,2.686,0.0478
466,19.0,1.0,17.99975,-119.00046,11.5576,34.6926,225.644,1027.4523300010237,26.44507090783577,2279.36599296807,2.6654941344064804,22.95054863516296,0.0,0.0,-16.797357515340728,2306.68,7.565588462348303,7.399921,25.0,1.563,0.0368
467,19.0,1.0,17.99973,-119.00057,11.9832,34.7287,210.396,1027.3302452928883,26.392786934242395,2273.8653155325283,2.6058927898465254,20.322777019037048,0.06844358989932557,0.0,-18.403064028608036,2303.1,7.566513547329247,7.405544,25.0,0.699,0.0632
468,19.0,1.0,17.9997,-119.00048,12.3267,34.7538,199.845,1027.2352613520811,26.34613802471199,2275.895937710537,2.600686141248365,18.350250120102938,1.266843624786716,0.0,-19.093884515084188,2308.57,7.573199544286652,7.415636,25.0,0.58,0.0541
469,19.0,1.0,17.99964,-119.00054,13.4461,34.7557,159.866,1026.8315889296607,26.123567460799677,2264.523306182185,2.530861841432908,18.405344562587878,0.8385809681776212,0.0,-18.349863932161032,2301.88,7.57483467339327,7.429872,25.0,0.693,0.1934
470,19.0,1.0,17.99962,-119.00058,14.0662,34.6941,149.349,1026.60689749858,25.947093580726687,2251.9555284711323,2.5205138902776354,19.483950170934506,0.043509997944526556,0.0,-17.900762075563136,2292.27,7.57698456081387,7.4394065,25.0,2.381,0.1684
471,19.0,1.0,17.9996,-119.00068,15.2102,34.4534,125.798,1026.0675696584922,25.51415054086374,2219.6386152281552,2.129164886019277,17.232930862326327,0.02895248118005279,0.0,-13.90475483280205,2281.25,7.633408447652819,7.506423,25.0,33.19,0.2685
472,19.0,1.0,17.99956,-119.00066,15.676,34.2315,110.353,1025.723782000948,25.239000133754644,2164.234614499072,1.6661498377917308,12.481948747473,0.06021634194686432,0.0,-11.216232315247828,2258.06,7.72967394096906,7.603658,25.0,78.081,0.4609
473,19.0,1.0,17.99957,-119.00076,16.1045,34.0636,99.344,1025.4482889232836,25.012471108365844,2152.9409016277145,1.2245725928496283,7.958102559777655,0.08732673306620477,0.008786326036450244,-8.638945866713742,2280.33,7.818585367666074,7.694677,25.0,118.538,0.6215
474,19.0,1.0,17.99955,-119.00078,16.7505,33.9801,90.737,1025.1960266563356,24.798915420919684,2086.5326409700738,0.7117805629621442,3.342357905127396,0.12487251576416249,0.013866530527205637,-5.007392055975544,2261.35,7.931072096343309,7.812985,25.0,157.98,0.8951
475,19.0,1.0,17.99953,-119.00073,18.9031,33.9934,80.813,1024.6359846151436,24.28520952330109,2057.78764889371,0.4117913213427503,2.6507925719787933,0.062366092894933806,0.013087257524960648,-0.9624152190853175,2269.19,7.979193992390924,7.891521,25.0,198.824,1.2204
476,19.0,1.0,17.99948,-119.00075,23.1536,34.3255,49.845,1023.5974822709534,23.384372778467537,2010.7960257138789,0.1661957145718816,0.16608090870137546,0.0,0.0,0.4069494755512699,2285.6,8.032841428759271,8.006897,25.0,211.656,0.095
477,19.0,1.0,17.99944,-119.00076,24.1989,34.3532,28.982,1023.2210773111265,23.097564203582124,2007.8238631163342,0.1990707047740611,0.4202415387395814,0.0,0.0,0.13511026235460344,2290.3,8.03035650420559,8.01935,25.0,207.283,0.0388
478,19.0,1.0,17.9994,-119.00086,26.6647,34.3378,3.784,1022.3432682285229,22.327259357749426,2005.8443956576286,0.1828206178966313,0.0,0.0,0.0,-0.025129886346100694,2289.49,7.996757851200373,8.021748,25.0,199.353,0.0106
